envId,formationType,timeStep,receiverId,old_theta,delta_T,dynamic_theta
0,0,18,20,3.5693780183792114,0.24792766571044922,3.8173056840896606
0,0,19,1,3.8173056840896606,-0.07517004013061523,3.7421356439590454
0,0,19,2,3.7421356439590454,0.3915691375732422,4.133704781532288
0,0,19,3,4.133704781532288,0.18626999855041504,4.319974780082703
0,0,19,4,4.319974780082703,-0.10164165496826172,4.218333125114441
0,0,19,5,4.218333125114441,-0.42446398735046387,3.793869137763977
0,0,19,6,3.793869137763977,-0.2890242338180542,3.504844903945923
0,0,19,7,3.504844903945923,-0.5841131210327148,2.920731782913208
0,0,19,8,2.920731782913208,-0.3408547639846802,2.579877018928528
0,0,19,9,2.579877018928528,-0.2590569257736206,2.3208200931549072
0,0,19,10,2.3208200931549072,-0.26658713817596436,2.054232954978943
0,0,19,11,2.054232954978943,-0.24604225158691406,1.8081907033920288
0,0,19,12,1.8081907033920288,-0.24388766288757324,1.5643030405044556
0,0,19,13,1.5643030405044556,-0.22202038764953613,1.3422826528549194
0,0,19,14,1.3422826528549194,-0.15418696403503418,1.1880956888198853
0,0,19,15,1.1880956888198853,0.7320058345794678,1.920101523399353
0,0,19,16,1.920101523399353,-0.01868438720703125,1.9014171361923218
0,0,19,17,1.9014171361923218,0.39380455017089844,2.29522168636322
0,0,19,18,2.29522168636322,0.3612065315246582,2.6564282178878784
0,0,19,19,2.6564282178878784,0.29773998260498047,2.954168200492859
0,0,19,20,2.954168200492859,0.10969114303588867,3.0638593435287476
0,0,20,1,3.0638593435287476,-0.008585572242736816,3.0552737712860107
0,0,20,2,3.0552737712860107,0.2371973991394043,3.292471170425415
0,0,20,3,3.292471170425415,-0.03663933277130127,3.2558318376541138
0,0,20,4,3.2558318376541138,-0.2684323787689209,2.987399458885193
0,0,20,5,2.987399458885193,-0.29697203636169434,2.6904274225234985
0,0,20,6,2.6904274225234985,-0.05418753623962402,2.6362398862838745
0,0,20,7,2.6362398862838745,-0.027753710746765137,2.6084861755371094
0,0,20,8,2.6084861755371094,0.2044980525970459,2.8129842281341553
0,0,20,9,2.8129842281341553,-0.17594623565673828,2.637037992477417
0,0,20,10,2.637037992477417,0.13559412956237793,2.772632122039795
0,0,20,11,2.772632122039795,0.051406145095825195,2.82403826713562
0,0,20,12,2.82403826713562,0.06603622436523438,2.8900744915008545
0,0,20,13,2.8900744915008545,-0.3476600646972656,2.542414426803589
0,0,20,14,2.542414426803589,0.05594921112060547,2.5983636379241943
0,0,20,15,2.5983636379241943,-0.22705209255218506,2.3713115453720093
0,0,20,16,2.3713115453720093,0.0018606185913085938,2.373172163963318
0,0,20,17,2.373172163963318,0.4880051612854004,2.8611773252487183
0,0,20,18,2.8611773252487183,-0.004660606384277344,2.856516718864441
0,0,20,19,2.856516718864441,0.1425487995147705,2.9990655183792114
0,0,20,20,2.9990655183792114,0.7731246948242188,3.77219021320343
0,0,21,1,3.77219021320343,-0.14498400688171387,3.6272062063217163
0,0,21,2,3.6272062063217163,0.32213449478149414,3.9493407011032104
0,0,21,3,3.9493407011032104,0.13022398948669434,4.079564690589905
0,0,21,4,4.079564690589905,-0.4188206195831299,3.660744071006775
0,0,21,5,3.660744071006775,-0.28606855869293213,3.3746755123138428
0,0,21,6,3.3746755123138428,-0.12744295597076416,3.2472325563430786
